U.S. judge criticizes Google and Oracle at hearing ,2011-07-21
Analysis: Aging PC giants see writing on the wall ,2011-07-22
Apple's must-have accessories for China's fashionable yuppies ,2011-07-22
Customers angry  staff defiant at China's fake Apple Store ,2011-07-22
Customers angry  staff defiant at China's fake Apple Store ,2011-07-22
INSIGHT-Fake Apple store cuts to core of China risk to brands ,2011-07-22
Insight: Fake Apple store cuts to core of China risk to brands ,2011-07-22
UPDATE 1-Customers angry  staff defiant at China's fake Apple Store ,2011-07-22
UPDATE 3-Air Products profit and outlook tepid; stock falls ,2011-07-22
UPDATE 6-Verizon iPhone sales dash hopes; shares fall ,2011-07-22
Verizon iPhone sales dash hopes; shares fall ,2011-07-22
Broadcom results beat Street  stock leaps ,2011-07-25
China's Apple frenzy triggers wave of smuggling ,2011-07-25
China's Apple frenzy triggers wave of smuggling ,2011-07-25
Chinese city orders two fake Apple Stores to close ,2011-07-25
RIM adjusts to new reality by slashing 2 000 jobs ,2011-07-25
Timberlake to Gaga: Hollywood courts social media ,2011-07-25
Timberlake to Gaga: Hollywood courts social media ,2011-07-25
UPDATE 3-Broadcom results beat Street  stock leaps ,2011-07-25
UPDATE 3-Chinese city orders two fake Apple Stores to close ,2011-07-25
UPDATE 6-RIM adjusts to new reality by slashing workforce ,2011-07-25
Amazon revenue surges  stock jumps ,2011-07-26
CORRECTED - UPDATE 3-Patents take spotlight as Kodak posts losses ,2011-07-26
Economic jitters threaten holiday chip cheer ,2011-07-26
Economic jitters threaten holiday chip cheer ,2011-07-26
Facebook tackles face-recognition privacy concern ,2011-07-26
Patents take spotlight as Kodak posts losses ,2011-07-26
Reid's debt plan could speed wireless auctions ,2011-07-26
Reid's US debt plan could speed wireless auctions ,2011-07-26
UPDATE 1-Facebook tackles face-recognition privacy concern ,2011-07-26
UPDATE 4-Amazon revenue surges  stock jumps ,2011-07-26
Accused AT&T-iPad hacker Andrew Auernheimer in plea talks ,2011-07-27
Accused AT&T-iPad hacker in plea talks ,2011-07-27
Amazon revenue and spending surges ,2011-07-27
Free-wheeling Texas lures California companies ,2011-07-27
INSIGHT-Microsoft use of low-tax havens drives down tax bill ,2011-07-27
Insight: Microsoft use of low-tax havens drives down tax bill ,2011-07-27
Trade panel to probe Samsung lawsuit against Apple ,2011-07-27
UBS cuts RIM price target on competitive threat ,2011-07-27
UK police say arrested teen hacking leader ,2011-07-27
UPDATE 2-UK police say arrested teen hacking leader ,2011-07-27
EA gets U.S. antitrust go-ahead to buy PopCap ,2011-07-28
EA gets U.S. antitrust go-ahead to buy PopCap ,2011-07-28
Microsoft use of low-tax havens drives down tax bill ,2011-07-28
Motorola product delay  tablet margins to hurt Q3 ,2011-07-28
Samsung Q2 profit sags as flat screen posts losses ,2011-07-28
Skyfire unveils app for Flash videos on iPhone ,2011-07-28
Skyfire unveils app for Flash videos on iPhone ,2011-07-28
Sprint results disappoint  shares fall 20 percent ,2011-07-28
UPDATE 3-Motorola product delay  tablet margins to hurt Q3 ,2011-07-28
UPDATE 5-Sprint results disappoint  shares fall 20 pct ,2011-07-28
HTC: Apple lawsuit will not have fundamental impact on company ,2011-07-29
HTC says Apple lawsuit will not have fundamental impact on company ,2011-07-29
Hulu accused of infringing program guide patent ,2011-07-29
Hulu accused of infringing program guide patent ,2011-07-29
Nintendo product flop crushes shares  outlook crumbles ,2011-07-29
Nokia slips from 1 to 3 in smartphone sales ,2011-07-29
UPDATE 2-Nokia slips from 1 to 3 in smartphone sales ,2011-07-29
UPDATE 2-Taiwan's HTC sees revenue growth slowing in Q3 ,2011-07-29
UPDATE 5-Nintendo product flop crushes shares  outlook crumbles ,2011-07-29
UPDATE 5-Samsung profit outlook weakens on chips  mobiles strong ,2011-07-29
Android conquers almost 50 pct of smartphone market ,2011-08-01
Android conquers almost 50 percent of smartphone market ,2011-08-01
BUY OR SELL-Hard drive makers brace for softer times ,2011-08-01
Chinese retailers hijack the Ikea experience ,2011-08-01
Google buys daily deal aggregator The Dealmap ,2011-08-01
Google buys daily deal aggregator The Dealmap ,2011-08-01
Google's Chrome overtakes Firefox in UK ,2011-08-01
Samsung to halt tablet sales in Australia-report ,2011-08-01
Samsung to halt tablet sales in Australia: report ,2011-08-01
S.Korea-Market Factors to watch Aug. 2 ,2011-08-01
CBS profit doubles as its TV shows find new outlets ,2011-08-02
CORRECTED-UPDATE 2-Samsung delays Australia tablet launch on Apple suit-report ,2011-08-02
Google buys daily deal aggregator The Dealmap ,2011-08-02
PRESS DIGEST - Financial Times - Aug 3 ,2011-08-02
Samsung delays Australia tablet launch on Apple suit ,2011-08-02
UPDATE 3-CBS profit doubles as its TV shows find new outlets ,2011-08-02
UPDATE 3-Samsung delays Australia tablet launch on Apple suit ,2011-08-02
UPDATE 4-Samsung delays Australia tablet launch on Apple suit ,2011-08-02
U.S. trade panel to probe Apple claim against Samsung ,2011-08-02
U.S. trade panel to probe Apple claim vs Samsung ,2011-08-02
British Library offers e-classics app for iPad ,2011-08-03
British smartphone use soaring  led by teens - survey ,2011-08-03
British smartphone use soaring  led by teens: survey ,2011-08-03
Google+  Apple's iCloud keep developers keen ,2011-08-03
RIM launches two new BlackBerry Torch phones ,2011-08-03
RIM launches two new BlackBerry Torch phones ,2011-08-03
Time Inc to make all titles available on tablets ,2011-08-03
Time Inc to make all titles available on tablets ,2011-08-03
UPDATE 1-British Library offers e-classics app for iPad ,2011-08-03
UPDATE 3-RIM tilts at iPhone with new BlackBerry phones ,2011-08-03
Investors flee bad telecom smartphone bets ,2011-08-04
Sony rules out exiting TV business or LCD panel venture ,2011-08-04
Sony rules out exiting TV business or LCD panel venture ,2011-08-04
UPDATE 2-Sony rules out quitting TV business; to keep Vita price ,2011-08-04
Apple hits NY stores with trademark lawsuit ,2011-08-05
Apple hits NY stores with trademark lawsuit ,2011-08-05
HP offers TouchPad on discount month after launch ,2011-08-05
HP offers TouchPad on discount month after launch ,2011-08-05
PRESS DIGEST - BRITISH PRESS - AUG 5 ,2011-08-05
UPDATE 1-HP offers TouchPad on discount month after launch ,2011-08-05
UPDATE 5-Telus profit rises on smartphones  wireless growth ,2011-08-05
Oracle  other companies 'punkd' in hacking contest ,2011-08-07
"Oracle  other companies ""punk'd"" in hacking contest ",2011-08-07
Angry Birds developer Rovio gets into baby products ,2011-08-08
IPad rivals have better chance in Europe-Forrester ,2011-08-08
IPad rivals have better chance in Europe: Forrester ,2011-08-08
Trade agency to eye Apple complaint against HTC ,2011-08-08
UPDATE 1-Oracle  other companies 'punkd' in hacking contest ,2011-08-08
UPDATE 2-Intel CFO says view unshaken by US debt downgrade ,2011-08-08
US trade agency to eye Apple complaint against HTC ,2011-08-08
Apple blocks Samsung from selling Galaxy in EU ,2011-08-09
Apple blocks Samsung from selling Galaxy in EU ,2011-08-09
Apple briefly passes Exxon as largest U.S. company ,2011-08-09
Micron says NAND chip demand buoyed by tablets ,2011-08-09
Micron says NAND chip demand buoyed by tablets ,2011-08-09
UPDATE 1-Apple blocks Samsung from selling Galaxy in EU ,2011-08-09
UPDATE 1-Apple briefly passes Exxon as largest U.S. company ,2011-08-09
UPDATE 1-US regulators link reviews of AT&T's transactions ,2011-08-09
UPDATE 2-Apple briefly passes Exxon as largest U.S. company ,2011-08-09
Apple blocks Samsung's Galaxy tablet in EU ,2011-08-10
Apple blocks Samsung's Galaxy tablet in EU ,2011-08-10
"Apple copycat ""hiPhone 5"" comes calling in China ",2011-08-10
Avnet sees weak Q1 as new orders slow ,2011-08-10
German hackers crack mobile phone GPRS code: report ,2011-08-10
German hackers crack mobile phone GPRS code-report ,2011-08-10
UPDATE 1-Viacom  Cablevision settle iPad streaming dispute ,2011-08-10
UPDATE 2-Avnet Q4 profit beats; to buy back shares ,2011-08-10
UPDATE 7-Apple blocks Samsung's Galaxy tablet in EU ,2011-08-10
Viacom  Cablevision settle iPad streaming dispute ,2011-08-10
Analysis: Apple going after Google in tablet spats? ,2011-08-11
"Apple copycat ""hiPhone 5"" comes calling in China ",2011-08-11
Dutch court to rule on Apple  Samsung dispute ,2011-08-11
Nvidia's outlook beats Street  shares soar ,2011-08-11
RPT-Chinese authorities find 22 more fake Apple stores ,2011-08-11
UK may disrupt social networks during unrest ,2011-08-11
UK may disrupt social networks during unrest ,2011-08-11
UPDATE 1-UK may disrupt social networks during unrest ,2011-08-11
UPDATE 5-Nvidia's outlook beats Street  shares soar ,2011-08-11
Analysis: China costs start to worry U.S. multinationals ,2011-08-12
German court sets Samsung  Apple hearing for Aug 25 ,2011-08-12
Sprint ditches 4G model of RIM PlayBook ,2011-08-12
Sprint ditches plan for WiMax model of RIM Playbook ,2011-08-12
UK may disrupt social networks during unrest ,2011-08-12
UPDATE 1-German court sets Samsung  Apple hearing for Aug 25 ,2011-08-12
UPDATE 1-Sprint ditches 4G model of RIM PlayBook ,2011-08-12
CORRECTED - Google-Motorola tie-up may draw antitrust scrutiny ,2011-08-15
Google-Motorola tie-up may draw antitrust scrutiny ,2011-08-15
Google's bold bet on Motorola could hit Asian handset makers ,2011-08-15
Google to buy Motorola Mobility in biggest deal ever ,2011-08-15
Highlights: Some U.S. hedge funds trim gold  financials ,2011-08-15
Timeline: Motorola from cellphone inventor to Google bolt-on ,2011-08-15
UPDATE 3-HIGHLIGHTS-Some US hedge funds bail on Bank of America ,2011-08-15
UPDATE 3-Winners and losers in the Google-Motorola deal ,2011-08-15
UPDATE 8-Google to buy Motorola Mobility in biggest deal ever ,2011-08-15
Winners and losers in the Google-Motorola deal ,2011-08-15
Apple sued by Taiwan phone maker HTC over patents ,2011-08-16
Cloud firm Box.net seeks $35 million in new funding ,2011-08-16
Cloud firm Box.net seeks $35 mln in new funding ,2011-08-16
Company auditors may need term limits: U.S. watchdog ,2011-08-16
Google makes bold bid for Motorola Mobility ,2011-08-16
Samsung Galaxy tablet ban lifted in most of Europe ,2011-08-16
UPDATE 4-Apple sued by Taiwan phone maker HTC over patents ,2011-08-16
UPDATE 4-Company auditors may need term limits -US watchdog ,2011-08-16
Zoosk looks to attract investors for new financing ,2011-08-16
Zoosk looks to attract investors for new financing ,2011-08-16
Apple  Qualcomm  others eye InterDigital ,2011-08-17
Apple  Qualcomm  others eye InterDigital - sources ,2011-08-17
Bang & Olufsen shares jump after strategy update ,2011-08-17
HP  Dell hammered as tech-spending outlook darkens ,2011-08-17
Kodak shares leap as patents take spotlight ,2011-08-17
Kodak shares leap as patents take spotlight ,2011-08-17
Samsung's Lee eyes deals to boost software prowess-report ,2011-08-17
Samsung's Lee eyes deals to boost software prowess: report ,2011-08-17
UPDATE 2-Apple  Qualcomm  others eye InterDigital - sources ,2011-08-17
UPDATE 3-HP  Dell hammered as tech-spending outlook darkens ,2011-08-17
Apple moves against knockoffs in New York ,2011-08-18
DEALTALK-Sizing up who might buy Motorola's phone business ,2011-08-18
Deal talk: Sizing up who might buy Motorola's phone business ,2011-08-18
Deal talk: Sizing up who might buy Motorola's phone business ,2011-08-18
Groupon shares mobile location plans with Congress ,2011-08-18
Instant view: HP plans PC exit  Autonomy buy; cuts outlook ,2011-08-18
RIM near BlackBerry music service launch - sources ,2011-08-18
RIM near BlackBerry music service launch: sources ,2011-08-18
Some law firms to lose out in Google-Motorola deal ,2011-08-18
UPDATE 2-RIM near BlackBerry music service launch - sources ,2011-08-18
Apple is worth as much as all euro zone banks ,2011-08-19
Apple is worth as much as all euro zone banks ,2011-08-19
Apple working with suppliers on new iPad: report ,2011-08-19
Apple working with suppliers on new iPad -WSJ ,2011-08-19
Avnet's M&A focus on emerging markets ,2011-08-19
COLUMN-Nortel IP sale helps Google with Motorola: Frankel ,2011-08-19
HP sinks as investors flee business revamp ,2011-08-19
Penney allows Ackman to take bigger stake ,2011-08-19
UPDATE 2-Penney allows Ackman to take bigger stake ,2011-08-19
UPDATE 6-HP sinks as investors flee business revamp ,2011-08-19
Free games boost gaming industry revenue ,2011-08-20
Free games boost gaming industry revenue ,2011-08-20
"Analysis: HP - Dial ""M"" for mayhem ",2011-08-21
Analysis: Google/Motorola could be peak of patent price spike ,2011-08-22
"Analysis: HP - Dial ""M"" for mayhem ",2011-08-22
HP unveils new PC days after saying it exits unit ,2011-08-22
HP unveils new PC days after saying it exits unit ,2011-08-22
MP3tunes wins end to part of EMI copyright case ,2011-08-22
REFILE-US STOCKS-Wall St rises on big-cap tech; banks weigh ,2011-08-22
UPDATE 1-HP's PC unit review to be done in 8 to 12 weeks ,2011-08-22
US STOCKS-Wall St rises  but investors stay cautious ,2011-08-22
With HP tablet dead  who can challenge Apple? ,2011-08-22
China Telecom says still in talks with Apple on iPhone ,2011-08-23
China Telecom sees downward pressure on H2 broadband ARPU ,2011-08-23
European stores slash prices for defunct HP tablet ,2011-08-23
Exclusive: Apple readies cheaper iPhone for growth markets ,2011-08-23
MP3tunes wins end to part of EMI copyright case ,2011-08-23
Sprint to start selling iPhone 5 mid-Oct: report ,2011-08-23
UPDATE 1-China Telecom says still in talks with Apple on iPhone ,2011-08-23
UPDATE 1-MP3tunes wins end to part of EMI copyright case ,2011-08-23
UPDATE 3-Sprint to start selling iPhone 5 mid-Oct -WSJ ,2011-08-23
Analysis: Outlook for tech spending getting darker ,2011-08-24
Apple wins ban on some Samsung smartphone sales ,2011-08-24
COLUMN-2011: A Samsung litigation odyssey: Alison Frankel ,2011-08-24
FACTBOX-Apple's history and milestones ,2011-08-24
Factbox: Apple's history and milestones ,2011-08-24
Instant view: Apple CEO Jobs resigns  Cook to take over ,2011-08-24
Steve Jobs resigns from Apple  Cook becomes CEO ,2011-08-24
Text: Letter from Steve Jobs resigning as Apple CEO ,2011-08-24
UPDATE 2-Steve Jobs resigns from Apple  Cook becomes CEO ,2011-08-24
UPDATE 4-Apple wins ban on some Samsung smartphone sales ,2011-08-24
Analysis: Where does Jobs stand among America's iconic CEOs? ,2011-08-25
How much higher can Apple shares go without Jobs? ,2011-08-25
INSIGHT-UPDATE 4-Jobs exit opens door for nimble Apple rivals ,2011-08-25
Investors sanguine as Apple's Jobs steps aside ,2011-08-25
OmniVision sees Q2 below estimates  shares dive ,2011-08-25
Pandora Media revenue beats on strong ad sales ,2011-08-25
Tense market falls ahead of Bernanke speech ,2011-08-25
UPDATE 3-AMD ends CEO search  hires Lenovo executive ,2011-08-25
UPDATE 3-Pandora Media revenue beats on strong ad sales ,2011-08-25
WRAPUP 5-Investors sanguine as Apple's Jobs steps aside ,2011-08-25
Analysis: History shows iconic CEOs tough act to follow ,2011-08-26
Analysis: When a slimmer iPhone just isn't good enough ,2011-08-26
Analysis: Where does Jobs stand among America's iconic CEOs? ,2011-08-26
How much higher can Apple shares go without Jobs? ,2011-08-26
INSIGHT-Apple's board set for bigger role under new regime ,2011-08-26
Insight: Apple's board set for bigger role under new regime ,2011-08-26
OmniVision sinks on fears of losing business at Apple ,2011-08-26
Photo of seemingly frail Jobs appears on Web ,2011-08-26
Photo of seemingly frail Jobs appears on Web ,2011-08-26
Insight: Apple's board set for bigger role under new regime ,2011-08-27
Photo of seemingly frail Jobs appears on Web ,2011-08-27
When a slimmer iPhone just isn't good enough ,2011-08-27
Analysis: When a slimmer iPhone just isn't good enough ,2011-08-28
Amazon may sell 3-5 million tablets in Q4: Forrester ,2011-08-29
Amazon may sell 3-5 mln tablets in Q4-Forrester ,2011-08-29
Foxconn Intl H1 net loss narrows to $17.65 mln ,2011-08-29
HP says prefers to spin off PC unit ,2011-08-29
Samsung delays tablet launch in Australia on Apple suit ,2011-08-29
Samsung delays tablet launch in Australia on Apple suit ,2011-08-29
Samsung launches mobile instant messaging tool ,2011-08-29
Samsung launches mobile instant messaging tool ,2011-08-29
UPDATE 1-Amazon may sell 3-5 mln tablets in Q4 -Forrester ,2011-08-29
UPDATE 1-HP says prefers to spin off PC unit ,2011-08-29
Amazon may sell 3-5 million tablets in Q4: Forrester ,2011-08-30
Barnes & Noble sees strong Nook growth ,2011-08-30
COLUMN-Jobs made Apple great by ignoring profit-Christensen ,2011-08-30
HP says prefers to spin off PC unit ,2011-08-30
PRESS DIGEST - Wall Street Journal - Aug 30 ,2011-08-30
RIM rises on new BlackBerrys  changing landscape ,2011-08-30
Samsung unveils 3 smartphones to run on own platform ,2011-08-30
UPDATE 1-Samsung unveils 3 smartphones to run on own platform ,2011-08-30
UPDATE 1-ZTE posts first half-yearly profit fall in 4 yrs ,2011-08-30
UPDATE 4-Barnes & Noble sees strong Nook growth;shares jump ,2011-08-30
Analysis: Big-name stocks cheaper than during 2008-09 crisis ,2011-08-31
Apple criticized for China supply chain pollution ,2011-08-31
Lawsuit says Microsoft tracks customers without consent ,2011-08-31
Lawsuit says Microsoft tracks customers without consent ,2011-08-31
Openwave alleges Apple  RIM infringed patents ,2011-08-31
RIM's head of developer relations resigns ,2011-08-31
Salesforce.com's Benioff inspired by Arab Spring ,2011-08-31
Salesforce.com's Benioff inspired by Arab Spring ,2011-08-31
Sony tablets fail to impress on price  hardware ,2011-08-31
UPDATE 4-Sony tablets fail to impress on price  hardware ,2011-08-31
Best Buy cuts $150 from price tag for RIM PlayBook ,2011-09-01
Costco CEO's legacy continues as he steps down ,2011-09-01
Costco CEO's legacy continues as he steps down ,2011-09-01
Google and Motorola shouldn't worry about DOJ's AT&T suit ,2011-09-01
Insight: Google  Motorola shouldn't worry about DOJ's AT&T suit ,2011-09-01
Milner  Conway back ex-Google China chief's tech fund ,2011-09-01
UPDATE 1-Best Buy cuts price of RIM PlayBook for weekend ,2011-09-01
UPDATE 1-HTC unveils new Windows phones  confident on H2 ,2011-09-01
Veteran Apple executive Eddy Cue gets expanded role ,2011-09-01
Veteran Apple executive gets expanded role ,2011-09-01
Amazon tablet coming November at $250: TechCrunch ,2011-09-02
Amazon tablet coming November at $250-TechCrunch ,2011-09-02
Best Buy cuts price of RIM PlayBook for weekend ,2011-09-02
CORRECTED-Apple target site embroiled in sunlight wrangle ,2011-09-02
Google-Motorola deal won't end Android suits-Nokia exec ,2011-09-02
Google-Motorola deal won't end Android suits: Nokia executive ,2011-09-02
PRESS DIGEST - New York Times business news - Sept 2 ,2011-09-02
Sony tablets face tough sell on price  hardware ,2011-09-02
UPDATE 1-WiLan starts patent litigation against Apple  8 others ,2011-09-02
Apple hunted lost item - clue points to new iPhone ,2011-09-03
Apple hunted lost item -- clue points to new iPhone ,2011-09-03
Amazon reworks website before new tablet: reports ,2011-09-04
Amazon reworks website before offering new tablet ,2011-09-04
UPDATE 1-Amazon reworks website before offering new tablet ,2011-09-04
App finds restaurants using your smartphone ,2011-09-05
App finds restaurants using your smartphone ,2011-09-05
App finds restaurants using your smartphone ,2011-09-05
"CORRECTED-UPDATE 1-HP exec says PC unit spinoff ""best value"" ",2011-09-05
German court bans sales of Samsung's new 7.7-inch tablet ,2011-09-05
German court bans sales of Samsung's new 7.7-inch tablet ,2011-09-05
"HP exec says PC unit spinoff ""best value"" ",2011-09-05
PRESS DIGEST - New York Times business news - Sept 5 ,2011-09-05
PRESS DIGEST - Wall Street Journal - Sept 5 ,2011-09-05
Apple to open first Hong Kong store this quarter ,2011-09-06
Apple to open first Hong Kong store this quarter ,2011-09-06
RIM investor urges fast shake-up; shares rise ,2011-09-06
UPDATE 2-RIM investor urges fast shake-up; shares rise ,2011-09-06
Nvidia up on outlook  analysts skeptical ,2011-09-07
Nvidia up on outlook  analysts skeptical ,2011-09-07
RIM investor urges fast shake-up ,2011-09-07
Apple taps Japan court to ban sales of Samsung phones ,2011-09-08
Bartz battles to retain Yahoo board seat ,2011-09-08
Google buys Zagat to vie with OpenTable  Yelp ,2011-09-08
HTC extends lawsuit versus Apple to patents from Google ,2011-09-08
Tablet boom prompts Gartner to cut PC market view ,2011-09-08
UPDATE 2-Apple taps Japan court to ban sales of Samsung phones ,2011-09-08
UPDATE 3-Bartz battles to retain Yahoo board seat ,2011-09-08
UPDATE 4-Google buys Zagat to vie with OpenTable  Yelp ,2011-09-08
US STOCKS-Futures flat ahead of Obama speech ,2011-09-08
Vivendi pay-TV unit to buy Bollore channels ,2011-09-08
Apple wins German court ruling on Samsung tablets ,2011-09-09
