timestamp,open,high,low,close,volume
2016-11-11,776.8100,777.2900,765.5400,771.7500,3592641
2016-11-10,810.0000,810.0600,768.2300,780.2900,5909609
2016-11-09,801.8300,811.7100,792.0350,805.5900,3098510
2016-11-08,802.0300,816.0400,799.6200,811.9800,1769069
2016-11-07,794.9500,805.0000,792.9000,802.0300,1992570
2016-11-04,771.3000,788.4800,771.0043,781.1000,1970603
2016-11-03,784.5000,790.0000,778.6300,782.1900,2175216
2016-11-02,806.7600,806.7600,785.0000,788.4200,2350736
2016-11-01,810.8700,813.9600,798.2600,805.4800,2355890
2016-10-31,822.4300,822.6300,808.0000,809.9000,2242679
2016-10-28,829.9400,839.0000,817.0000,819.5600,4354884
2016-10-27,823.0100,826.5800,814.6100,817.3500,2973486
2016-10-26,827.1200,827.7100,816.3500,822.1000,1794868
2016-10-25,838.5000,838.5000,825.3005,828.5500,1890712
2016-10-24,830.0900,837.9400,829.0400,835.7400,1447616
2016-10-21,820.0000,824.2900,818.3100,824.0600,1615814
2016-10-20,827.5600,828.4650,820.5500,821.6300,1393870
2016-10-19,824.5200,829.8100,823.2050,827.0900,1500142
2016-10-18,814.2100,828.8100,813.3300,821.4900,2289265
2016-10-17,805.9900,813.4900,803.8300,806.8400,1056367
2016-10-14,807.4500,810.0900,802.3200,804.6000,1111934
2016-10-13,806.0700,806.5600,798.6200,804.0800,1368981
2016-10-12,811.9600,814.5000,808.5545,811.7700,907876
2016-10-11,814.1700,819.8600,807.3700,809.5700,1721575
2016-10-10,803.9300,817.3800,802.2400,814.1700,1496115
2016-10-07,805.9300,805.9400,796.8200,800.7100,1163899
2016-10-06,804.0800,806.9450,800.5100,803.0800,1099909
2016-10-05,806.0000,808.5000,800.7100,801.2300,1213820
2016-10-04,805.0000,806.5000,799.6700,802.7900,1258706
2016-10-03,802.5500,803.5400,796.2300,800.3800,1489212
2016-09-30,803.6000,808.0900,801.5000,804.0600,1660201
2016-09-29,807.2300,813.9100,800.8550,802.6400,1349974
2016-09-28,804.0800,810.2500,802.7803,810.0600,1470280
2016-09-27,801.8300,813.4900,801.8300,810.7300,1367271
2016-09-26,809.8200,810.0800,800.4500,802.6500,1472732
2016-09-23,815.1400,817.0000,812.7300,814.9600,1411673
2016-09-22,810.0000,819.0600,807.7100,815.9500,1759290
2016-09-21,801.2600,805.9100,796.0300,805.0300,1348476
2016-09-20,800.0000,802.7500,798.2600,799.7800,1050041
2016-09-19,801.1100,803.9900,793.5600,795.3900,1149522
2016-09-16,799.0200,799.0200,793.6200,797.9700,2130571
2016-09-15,790.0100,803.6450,788.6600,801.2300,1566360
2016-09-14,787.5300,796.3300,787.5300,790.4600,1313912
2016-09-13,794.0100,795.7900,784.3300,788.7200,1809044
2016-09-12,784.5200,800.1700,783.5000,798.8200,1863737
2016-09-09,798.7700,801.7500,788.0500,788.4800,1887633
2016-09-08,805.2200,808.4200,801.0101,802.8400,1177660
2016-09-07,807.9300,810.6000,803.7200,807.9900,1145724
2016-09-06,798.3900,810.8900,795.4300,808.0200,1989537
2016-09-02,795.2700,797.1000,793.2600,796.8700,1349896
2016-09-01,791.9800,792.8900,786.3300,791.4000,1303460
2016-08-31,789.6000,791.5700,787.2000,789.8500,1071420
2016-08-30,792.8800,798.0000,789.4700,791.9200,1167413
2016-08-29,793.0500,798.5200,790.3200,795.8200,773698
2016-08-26,792.4900,799.4000,789.4069,793.2200,1248881
2016-08-25,792.0000,794.7200,787.2300,791.3000,1202680
2016-08-24,796.8600,798.4600,790.7600,793.6000,1284437
2016-08-23,800.4800,801.0000,795.9900,796.5900,917513
2016-08-22,798.5100,799.3000,794.3300,796.9500,853365
2016-08-19,799.7900,801.2300,796.8800,799.6500,1120763
2016-08-18,805.3600,808.0000,801.6300,802.7500,865160
2016-08-17,800.0000,805.6300,796.3000,805.4200,1066070
2016-08-16,803.5000,804.2600,797.0000,801.1900,1057897
2016-08-15,807.2100,811.3600,804.0300,805.9600,930074
2016-08-12,805.0900,807.1900,803.6400,807.0500,897283
2016-08-11,810.4700,813.8790,806.0000,808.2000,1282274
2016-08-10,807.0500,810.8790,806.4900,808.4900,918514
2016-08-09,804.4900,813.3300,804.0600,807.4800,1607685
2016-08-08,806.0000,807.6000,801.6900,805.2300,1221609
2016-08-05,800.1100,807.2200,797.8100,806.9300,1807271
2016-08-04,798.2400,800.2000,793.9200,797.2500,1076031
2016-08-03,796.4700,799.5400,793.0200,798.9200,1461025
2016-08-02,797.3300,802.3200,794.5300,800.1200,1996354
2016-08-01,786.6700,807.4900,785.0400,800.9400,3029658
2016-07-29,797.7100,803.9400,790.0000,791.3400,5090527
2016-07-28,768.8400,768.9700,759.0900,765.8400,3673221
2016-07-27,758.9700,764.4500,755.9300,761.9700,1608589
2016-07-26,757.5200,759.2600,752.7503,757.6500,1189573
2016-07-25,757.6800,759.8249,754.0700,757.5200,1073310
2016-07-22,757.3200,759.4500,752.6550,759.2800,1046024
2016-07-21,757.0000,758.1500,751.5200,754.4100,953053
2016-07-20,754.0500,760.6400,754.0500,757.0800,1125117
2016-07-19,749.8700,756.5900,748.4890,753.4100,1521795
2016-07-18,737.9100,755.1369,736.5100,753.2000,1934900
2016-07-15,741.0000,741.0000,734.6400,735.6300,1617087
2016-07-14,733.9400,736.1400,730.5900,735.8000,1070351
2016-07-13,735.5200,735.5200,729.0200,729.4800,1021827
2016-07-12,731.9200,735.6000,727.5000,732.5100,1328680
2016-07-11,719.4200,728.9289,718.8650,727.2000,1441113
2016-07-08,710.5600,717.9000,708.1100,717.7800,1497323
2016-07-07,710.1100,710.1700,700.6700,707.2600,1058698
2016-07-06,699.8400,713.0000,699.0000,708.9700,1445126
2016-07-05,705.0100,708.1200,699.1300,704.8900,1422028
2016-07-01,705.1000,712.5300,703.7300,710.2500,1549160
2016-06-30,697.6500,703.7700,694.9015,703.5300,2112513
2016-06-29,694.2600,699.5000,692.6834,695.1900,2156218
2016-06-28,691.3700,692.7399,684.8500,691.2600,1912280
2016-06-27,682.4900,683.3250,672.6600,681.1400,2919486
2016-06-24,690.1700,705.0000,684.9100,685.2000,4771780
2016-06-23,710.5500,714.8800,700.2500,714.8700,2125028
2016-06-22,714.0500,714.2100,705.8800,710.4700,1452884
2016-06-21,710.0500,715.3800,704.6600,708.8800,1515918
2016-06-20,710.3100,715.8700,705.4100,706.1300,2282725
2016-06-17,721.3900,721.3900,701.1200,704.2500,4113085
2016-06-16,727.9600,730.3900,715.5400,724.2500,2250083
2016-06-15,734.9200,737.1500,731.3100,732.1900,1161701
2016-06-14,729.3100,736.0000,726.5000,733.2500,1329176
2016-06-13,729.8200,739.0000,729.8200,731.8800,1167736
2016-06-10,735.9500,739.6400,730.5100,733.1900,1452456
2016-06-09,737.0700,743.9300,736.5000,742.5200,958963
2016-06-08,739.5000,743.8100,735.7650,742.9300,1615727
2016-06-07,733.2700,736.7100,730.8000,731.0900,1215741
2016-06-06,738.5000,738.5000,728.2900,730.0600,1499648
2016-06-03,741.4900,741.4900,733.9100,735.8600,1230376
2016-06-02,746.1000,747.3000,737.0000,744.2700,1695824
2016-06-01,748.4700,751.3700,744.3400,748.4600,1039847
2016-05-31,748.7600,753.4800,745.5700,748.8500,2124248
2016-05-27,737.5100,747.9100,737.0100,747.6000,1740130
2016-05-26,736.0000,741.1000,733.0000,736.9300,1360119
2016-05-25,735.0000,739.8900,732.6000,738.1000,1616624
2016-05-24,719.8500,734.2000,719.6450,733.0300,1894161
2016-05-23,719.9800,723.4999,716.9400,717.2500,1240826
2016-05-20,716.4600,727.7000,715.0100,721.7100,1739895
2016-05-19,718.3000,720.5000,710.3050,715.3100,1529910
2016-05-18,718.5000,725.5700,715.0200,721.7800,1626800
2016-05-17,731.0600,735.8500,718.0000,720.1900,1670176
2016-05-16,724.3200,732.6800,720.0000,730.3000,1126862
2016-05-13,726.6200,731.2900,723.5100,724.8300,1262161
2016-05-12,732.0000,735.3700,724.2700,728.0700,1354717
2016-05-11,740.5200,740.8000,727.9025,730.5500,1491746
2016-05-10,734.9600,740.0000,731.6100,739.3800,1631714
2016-05-09,726.7000,734.2900,723.5000,729.1300,1903689
2016-05-06,712.2000,725.9900,711.9500,725.1800,1997628
2016-05-05,715.0000,717.5500,709.4501,714.7100,1483357
2016-05-04,706.7700,715.0500,704.0500,711.3700,1708609
2016-05-03,712.5000,713.3700,707.3300,708.4400,1931040
2016-05-02,711.9200,715.4100,706.3600,714.4100,1673820
2016-04-29,704.1200,712.1100,703.7800,707.8800,2913898
2016-04-28,723.2900,729.2600,703.2000,705.0600,3129502
2016-04-27,725.3200,727.1500,709.0800,721.4600,3313137
2016-04-26,744.4200,745.5900,720.3200,725.3700,2793210
2016-04-25,735.3500,744.8800,735.1000,742.2100,2472061
2016-04-22,743.9100,753.9200,730.3700,737.7700,7039948
2016-04-21,777.3100,781.6799,771.5500,780.0000,3881420
2016-04-20,779.1600,779.6600,771.2700,774.9200,1713088
2016-04-19,790.5000,790.9500,770.2700,776.2500,2197615
2016-04-18,780.1900,788.5500,777.6100,787.6800,1677015
2016-04-15,775.5000,780.9300,774.9301,780.0000,1585584
2016-04-14,775.3600,779.6100,773.2200,775.3900,1349610
2016-04-13,770.3100,775.7500,764.5908,771.9100,1771308
2016-04-12,758.4300,764.9200,751.5650,764.3200,1369358
2016-04-11,765.4500,767.2200,757.3400,757.5400,1588692
2016-04-08,765.8700,767.1300,755.7700,759.4700,1171867
2016-04-07,765.3200,769.3600,757.5000,760.1200,1274852
2016-04-06,757.8400,768.4200,756.3000,768.0700,1265577
2016-04-05,758.1300,762.8700,755.6000,758.5700,1223905
2016-04-04,769.5100,772.4400,761.7850,765.1200,1346424
2016-04-01,757.1600,770.0400,755.2000,769.6700,1583698
2016-03-31,768.3400,769.0842,758.2500,762.9000,1627669
2016-03-30,768.2100,777.3100,767.5800,768.3400,2019755
2016-03-29,753.6800,767.1800,748.2900,765.8900,2003061
2016-03-28,756.1700,758.3000,752.0400,753.2800,1083823
2016-03-24,751.2000,757.5550,750.5000,754.8400,1555844
2016-03-23,763.3500,765.3900,756.0300,757.5600,1233854
2016-03-22,758.4400,765.0000,757.8750,760.0500,1104784
2016-03-21,753.9100,763.3400,751.2700,762.1600,1438658
2016-03-18,761.6300,762.1400,751.8200,755.4100,2811518
2016-03-17,757.6500,765.3400,757.3600,758.4800,2228244
2016-03-16,749.0500,759.0000,746.5000,757.3600,1465285
2016-03-15,746.0200,753.0100,742.8400,750.5700,1491578
2016-03-14,744.9700,754.2600,743.6625,750.2400,1641189
2016-03-11,739.9500,744.9000,736.7000,744.8700,1768995
2016-03-10,727.7900,736.5400,723.2900,732.1700,2230811
2016-03-09,715.1650,726.2400,712.6600,725.4100,1977169
2016-03-08,708.3900,722.2500,704.0000,713.5300,2521688
2016-03-07,725.1500,727.2100,705.1400,712.8000,3088278
2016-03-04,734.8000,735.0000,725.6200,730.2200,2425750
2016-03-03,739.4800,741.0000,729.6300,731.5900,2026700
2016-03-02,742.8700,743.1210,733.2500,739.4800,1814643
2016-03-01,721.3000,742.3300,718.6400,742.1700,3005553
2016-02-29,721.0000,730.6000,716.8400,717.2200,2253426
2016-02-26,733.6000,736.1600,721.9392,724.8600,2123690
2016-02-25,722.9300,729.5100,713.2300,729.1200,1807258
2016-02-24,710.6100,721.2200,702.0200,720.9000,1854612
2016-02-23,726.1000,730.9000,715.6700,717.2900,2066566
2016-02-22,729.5100,734.8450,723.4500,729.0500,1875824
2016-02-19,715.9000,724.0300,713.1200,722.1100,1745940
2016-02-18,733.9600,736.0000,715.5500,717.5100,2363846
2016-02-17,727.0000,733.7600,716.6100,731.9700,2457715
2016-02-16,718.6500,722.8789,710.1800,717.6400,2172213
2016-02-12,712.2100,716.0000,701.5800,706.8900,2326889
2016-02-11,696.3400,712.3150,691.1900,706.3600,3250206
2016-02-10,711.7900,723.2200,705.3900,706.8500,3015733
2016-02-09,692.9500,720.9600,688.5000,701.0200,4214950
2016-02-08,687.6800,704.5200,682.0100,704.1600,4470514
2016-02-05,725.5000,726.7200,700.1400,703.7600,5477821
2016-02-04,744.5900,745.2400,722.6001,730.0300,5246123
2016-02-03,786.2800,791.4300,736.2600,749.3800,6555731
2016-02-02,800.5000,810.3500,780.6000,780.9100,6792331
2016-02-01,771.2600,777.5900,761.3800,770.7700,5576089
2016-01-29,748.9600,765.1050,744.2000,761.3500,3790395
2016-01-28,738.1900,751.1600,730.6000,748.3000,3105222
2016-01-27,735.8900,735.8900,713.4500,717.5800,2121434
2016-01-26,735.2100,739.4600,726.9700,733.7900,1547049
2016-01-25,743.8400,752.4600,732.5010,733.6200,2267031
2016-01-22,742.0000,748.5600,740.5000,745.4600,2357315
2016-01-21,720.1700,737.6700,711.1100,726.6700,2596916
2016-01-20,705.9000,726.9500,687.7800,718.5600,4122010
2016-01-19,720.1500,725.3500,709.8500,719.0800,2436220
2016-01-15,709.9900,724.1580,701.5100,710.4900,3833751
2016-01-14,724.4400,739.8900,705.0000,731.3900,2777868
2016-01-13,749.3400,753.0000,716.7800,719.5700,2586395
2016-01-12,740.7500,748.3400,736.4300,745.3400,2340753
2016-01-11,731.9500,735.0800,719.5600,733.0700,2544806
2016-01-08,747.8000,750.1200,728.9201,730.9100,2375348
2016-01-07,746.4900,755.3100,735.2800,741.0000,3156563
2016-01-06,750.3700,765.7300,748.0000,759.3300,2410301
2016-01-05,764.1000,769.2000,755.6500,761.5300,2260795
2016-01-04,762.2000,762.2000,747.5400,759.4400,3369068
2015-12-31,787.8200,788.3300,777.3200,778.0100,1637561
2015-12-30,793.9600,796.4550,787.2000,790.3000,1428280
2015-12-29,786.9900,798.6900,786.2020,793.9600,1921480
2015-12-28,770.0000,782.8150,767.7300,782.2400,1557755
2015-12-24,768.5200,769.2000,764.3900,765.8400,521141
2015-12-23,770.6900,771.9000,757.6500,768.5100,1529742
2015-12-22,764.2700,770.3400,761.2000,767.1300,1816935
2015-12-21,763.0500,766.3500,754.1500,760.8000,1742368
2015-12-18,767.2300,774.1400,756.5900,756.8500,3389702
2015-12-17,781.1600,781.5900,769.3000,769.8300,1825538
2015-12-16,766.5700,781.5000,757.0450,776.5900,2656010
2015-12-15,767.7900,774.7500,758.0000,760.0900,2469319
2015-12-14,751.2600,764.1500,736.2600,762.5400,2708520
2015-12-11,749.0000,757.4400,748.6500,750.4200,2159164
2015-12-10,763.5900,766.0655,755.0000,760.0400,1622940
2015-12-09,771.1000,776.0926,752.0066,762.5500,2327471
2015-12-08,764.5000,778.6500,762.5200,775.1400,1554121
2015-12-07,780.0600,781.0000,766.7200,772.9900,1831287
2015-12-04,769.7100,782.4200,765.5100,779.2100,2489998
2015-12-03,780.5600,784.4800,762.4500,768.2000,2097494
2015-12-02,785.2500,793.0475,776.4300,777.8500,2343841
2015-12-01,766.9400,785.0000,765.9500,783.7900,2019864
2015-11-30,771.8700,775.0300,761.1200,762.8500,1679349
2015-11-27,769.1600,774.0000,767.0001,771.9700,722320
2015-11-25,771.6900,773.0000,766.5300,769.2600,1180643
2015-11-24,772.9600,775.9900,758.1100,769.6300,2394010
2015-11-23,777.4700,782.9000,773.5100,776.7000,1732400
2015-11-20,769.3000,779.3180,764.1000,777.0000,2773944
2015-11-19,759.7800,763.2300,757.2300,759.9400,1403913
2015-11-18,749.5700,761.1000,747.3900,760.0100,1813336
2015-11-17,752.4700,754.9500,744.0500,745.9800,1939934
2015-11-16,740.2100,751.7100,734.3300,750.4200,2535198
2015-11-13,754.0400,755.3300,739.4700,740.0700,2409363
2015-11-12,760.1800,765.7990,755.8600,756.5300,1772555
2015-11-11,762.3800,769.0800,759.7500,765.2500,2095922
2015-11-10,753.4800,760.6000,748.4100,758.2600,1489929
2015-11-09,758.5200,763.3000,749.1100,754.7700,1776861
2015-11-06,759.3900,763.0220,755.0300,761.6000,1677199
2015-11-05,758.8100,766.3500,757.4700,760.6700,2274314
2015-11-04,749.9000,759.9000,749.2000,755.3100,2091999
2015-11-03,745.4300,751.6980,741.1600,748.8200,1815300
2015-11-02,737.8800,748.1800,731.4500,747.7400,1995708
2015-10-30,745.5600,746.3100,736.5300,737.3900,1999161
2015-10-29,736.6300,746.7900,735.1600,744.8500,1825957
2015-10-28,733.0000,737.3700,727.2700,736.9200,1980154
2015-10-27,726.5700,735.9642,724.1350,732.8200,1938916
2015-10-26,720.0200,734.9500,720.0200,731.1200,2438847
2015-10-23,750.0600,752.5000,717.9400,719.3300,6336319
2015-10-22,675.4400,688.0499,671.7000,681.1400,4431595
2015-10-21,683.2100,684.9000,670.7000,671.8000,1608436
2015-10-20,697.8900,698.0000,673.6800,680.0000,2621719
2015-10-19,694.0000,700.2397,692.2100,699.9500,1508585
2015-10-16,695.4000,696.2200,689.1000,695.3200,1815759
2015-10-15,685.2500,694.1600,684.3900,693.0200,2357829
2015-10-14,683.7300,690.0400,678.9000,680.4100,1564582
2015-10-13,674.2600,688.4600,673.1080,683.1700,2122338
2015-10-12,669.1900,677.9800,667.2400,676.4300,1334225
2015-10-09,667.4900,674.0850,662.3600,671.2400,1606178
2015-10-08,669.4500,671.8900,654.4900,667.0000,1965397
2015-10-07,677.4000,678.7400,658.1100,670.0000,2217672
2015-10-06,669.3500,678.8000,663.0823,671.6400,2157409
2015-10-05,661.6000,673.0275,655.8700,671.6800,1898012
2015-10-02,638.0100,658.2555,633.5000,656.9900,2439435
2015-10-01,637.9400,643.8400,631.1150,642.0000,2125315
2015-09-30,631.8300,639.3100,629.1500,638.3700,2549938
2015-09-29,625.5000,634.6800,618.0300,622.6100,2106466
2015-09-28,639.0500,642.8500,617.8400,624.2500,2361393
2015-09-25,658.5800,658.5800,639.6550,640.1500,2423992
2015-09-24,648.9700,656.7699,642.1650,654.9100,1934639
2015-09-23,652.9000,660.2800,650.7301,653.2900,1457995
2015-09-22,657.4700,658.8200,645.0300,653.2000,2718081
2015-09-21,665.5100,669.0000,658.0000,666.9800,1954667
2015-09-18,665.0600,669.8400,660.0300,660.9200,3627210
2015-09-17,667.4900,681.9900,665.0000,671.6700,2387605
2015-09-16,665.5500,668.0699,662.2000,665.5200,1312598
2015-09-15,656.7100,668.8500,653.3400,665.0700,1777320
2015-09-14,655.6300,655.9200,649.5010,652.4700,1497627
2015-09-11,650.2100,655.3100,647.4100,655.3000,1744615
2015-09-10,643.9000,654.9000,641.7000,651.0800,1392481
2015-09-09,651.8800,657.3600,640.9000,643.4100,2048908
2015-09-08,641.0000,645.0400,632.9000,643.8800,1954648
2015-09-04,629.7000,634.5000,626.5000,628.9600,2024990
2015-09-03,647.9300,651.2500,633.8073,637.0500,1728562
2015-09-02,638.6400,645.0570,630.6400,644.9100,1881489
2015-09-01,633.6600,644.4400,625.0600,629.5600,2572884
2015-08-31,656.2600,664.4100,646.3500,647.8200,1946844
2015-08-28,665.1100,667.0000,653.7500,659.6900,1941833
2015-08-27,672.0000,673.9799,651.1000,667.9600,2948736
2015-08-26,643.1000,662.4800,630.3700,659.7400,4386985
2015-08-25,646.4675,647.0000,611.6700,612.4700,3571469
2015-08-24,600.6000,644.3300,593.0900,618.1100,6489430
2015-08-21,671.0400,672.8900,643.1040,644.0300,4593970
2015-08-20,689.1000,696.1600,675.2801,679.4800,2889877
2015-08-19,690.1100,700.2000,686.8000,694.0400,2509697
2015-08-18,691.0700,695.7568,685.3200,688.7300,1385544
2015-08-17,688.0400,694.7400,683.0600,694.1100,1233951
2015-08-14,684.0400,692.2600,682.9000,689.3700,1379855
2015-08-13,689.2000,694.0300,682.1800,686.5100,1817748
2015-08-12,694.4900,696.0000,680.5100,691.4700,2932328
2015-08-11,699.5800,704.0000,684.3200,690.3000,5494011
2015-08-10,667.0900,671.6200,660.2300,663.1400,1722915
2015-08-07,667.7800,668.7950,658.8700,664.3900,1377152
2015-08-06,673.9900,674.7500,660.7300,670.1500,2032984
2015-08-05,665.7500,679.9100,665.5827,673.2900,1812589
2015-08-04,664.3400,668.0000,660.5100,661.2800,1309410
2015-08-03,657.6600,666.6700,657.6600,664.7200,1567407
2015-07-31,664.7000,664.9999,657.2000,657.5000,1746094
2015-07-30,657.4400,668.0500,651.6900,664.5600,1980345
2015-07-29,662.2600,663.3300,652.8400,661.4300,1837805
2015-07-28,661.7600,664.1000,653.4100,659.6600,1718193
2015-07-27,651.5700,667.0700,651.5500,658.2700,2919110
2015-07-24,676.7700,677.7900,653.1800,654.7700,4131137
2015-07-23,691.8500,696.0700,671.5900,674.7300,3811598
2015-07-22,694.0200,713.3300,691.6200,695.1000,4154987
2015-07-21,684.8800,705.6000,684.1500,695.3500,3780230
2015-07-20,688.9800,697.8000,681.7700,692.8400,5121752
2015-07-17,680.0000,703.0000,678.0000,699.6200,12858136
2015-07-16,589.5000,604.5000,587.9200,601.7800,5632054
2015-07-15,583.7400,588.6900,580.2100,583.9600,2073330
2015-07-14,574.5000,589.7087,574.1700,584.1800,3741583
2015-07-13,559.5100,572.8500,558.7000,571.7300,2089641
2015-07-10,553.7100,559.2900,552.0000,556.1100,2171750
2015-07-09,548.6500,548.8800,544.6200,544.6500,1488324
2015-07-08,545.6000,548.2800,541.2000,541.7000,1383065
2015-07-07,547.4300,551.0000,539.8500,550.0300,1679759
2015-07-06,542.2500,548.5800,542.0950,545.6200,1280687
2015-07-02,544.7400,548.0000,543.5700,547.3400,1406213
2015-07-01,543.6600,545.8100,539.7600,543.3000,1537973
2015-06-30,545.0900,545.9000,539.5400,540.0400,1725464
2015-06-29,546.7500,550.9000,540.2400,541.2500,1887816
2015-06-26,559.7100,560.0000,551.8500,553.0600,2183753
2015-06-25,560.3000,563.1400,557.4550,557.9500,1335270
2015-06-24,562.4800,562.6400,556.8100,558.5700,1446156
2015-06-23,559.7900,564.9000,557.1500,563.3900,1569808
2015-06-22,559.4100,565.6100,558.9100,559.6800,1737569
2015-06-19,556.5200,557.9100,552.2580,557.5200,2964489
2015-06-18,548.0000,557.2500,548.0000,556.1800,2059603
2015-06-17,545.4200,548.3600,541.8100,546.6000,1222049
2015-06-16,544.4800,546.6900,541.5724,544.8700,1626349
2015-06-15,542.7300,544.0500,539.2100,543.0000,1357481
2015-06-12,547.1500,548.8500,545.6300,547.4700,1273383
2015-06-11,554.4900,554.8300,549.1700,550.0400,1293560
2015-06-10,545.7000,554.7800,545.1100,552.6000,1515805
2015-06-09,543.4200,544.8400,538.8506,542.1600,1500846
2015-06-08,549.6100,549.8700,542.9500,543.4800,1366816
2015-06-05,552.0000,553.3300,547.3840,549.5300,1219841
2015-06-04,552.1800,555.9600,549.1200,551.6900,1343317
2015-06-03,555.1000,557.9900,552.1500,555.2900,1335479
2015-06-02,547.4300,558.7900,546.5500,553.9500,1592828
2015-06-01,548.7300,550.5700,543.5800,549.2100,1660500
2015-05-29,553.2000,553.9400,545.0400,545.3200,2172282
2015-05-28,553.7900,555.7600,550.8000,554.1800,1177318
2015-05-27,548.6800,555.2900,546.5813,554.2500,1742237
2015-05-26,552.5800,553.3305,542.9700,547.1900,1873709
2015-05-22,554.4600,558.2400,553.6200,554.5200,1213288
2015-05-21,550.2000,557.6100,549.3010,556.8100,1708512
2015-05-20,550.9200,556.0650,545.1000,552.5100,1541962
2015-05-19,548.0000,553.4000,547.1200,549.2800,2356274
2015-05-18,543.8200,548.3400,542.2500,546.6700,1335256
2015-05-15,550.3900,550.6000,542.5000,546.4900,1671977
2015-05-14,543.9700,549.6900,542.5000,549.2000,1586833
2015-05-13,540.4700,543.8400,538.9800,539.4900,1211920
2015-05-12,542.8100,542.9610,535.0000,538.7300,1764123
2015-05-11,548.4900,553.3699,545.6000,545.7800,1092923
2015-05-08,548.8700,552.8000,548.0300,548.9500,1411264
2015-05-07,535.9000,545.2000,533.4500,542.0400,1592220
2015-05-06,542.6400,543.9300,532.2350,535.0800,1951728
2015-05-05,550.1600,552.6100,542.3700,543.0450,1426417
2015-05-04,550.9900,556.6900,547.3900,552.8400,1762952
2015-05-01,550.5100,551.2200,543.8500,551.1600,1828566
2015-04-30,558.5600,561.1100,546.7200,548.7700,2362024
2015-04-29,560.5100,565.8400,559.0000,561.3900,1681064
2015-04-28,564.3200,567.8300,560.9600,564.3700,1859787
2015-04-27,572.7700,575.5200,562.3000,566.1200,2403105
2015-04-24,580.0500,584.7000,568.3500,573.6600,4608403
2015-04-23,550.4100,561.1700,550.0800,557.4600,3909155
2015-04-22,543.0600,551.0000,541.3200,549.1800,1590320
2015-04-21,546.3100,547.7745,542.2100,542.9250,1456387
2015-04-20,533.7500,545.8000,533.3500,544.5300,1926064
2015-04-17,537.3100,539.8000,529.0000,532.7400,2461698
2015-04-16,538.3500,545.2290,538.1000,543.5200,1586088
2015-04-15,537.9600,543.1900,532.3700,541.0400,2348087
2015-04-14,546.5700,546.5700,535.7400,539.7800,2360329
2015-04-13,547.0500,553.2700,546.3000,548.6400,1466277
2015-04-10,549.5700,549.8500,544.9800,548.5400,1305219
2015-04-09,549.2100,549.3700,541.9510,548.0200,1618299
2015-04-08,546.0000,551.5000,546.0000,548.8400,1419316
2015-04-07,544.9900,550.1600,543.5850,544.8600,1365916
2015-04-06,538.8400,545.5400,535.7000,543.9500,1685894
2015-04-02,547.4100,548.0000,540.4400,541.3100,2388019
2015-04-01,554.8300,558.5000,546.0300,549.4900,1945090
