Fidelity biotech fund among worst performers in April sell-off ,2014-04-17
Google still a top pick for Wall Street  despite mobile ad challenges ,2014-04-17
Patent consortium Rockstar loses bid to move Google case ,2014-04-17
Patent lawsuit against Google to be fought in California -ruling ,2014-04-17
REFILE-US STOCKS-Wall St little changed amid earnings flurry ,2014-04-17
UPDATE 1-Patent consortium Rockstar loses bid to move Google case ,2014-04-17
UPDATE 2-Patent consortium Rockstar loses bid to move Google case ,2014-04-17
US STOCKS-Earnings lift S&P 500  Nasdaq; S&P's best week since July ,2014-04-17
US STOCKS-Wall St edges higher during earnings flurry ,2014-04-17
Apple  Google vie to offer exclusive game apps: WSJ ,2014-04-21
Apple  Google vie to offer exclusive game apps - WSJ ,2014-04-21
COLUMN-Climate is right for clean energy firms ,2014-04-21
Mobile payment startup Square plans sale as losses widen - WSJ ,2014-04-21
Mobile payment startup Square plans sale as losses widen: WSJ ,2014-04-21
US STOCKS-Futures edge up as investors await earnings onslaught ,2014-04-21
US STOCKS-Futures flat as investors await earnings onslaught ,2014-04-21
Google extends reach into mobile apps with new ad feature ,2014-04-22
RWE eyes bigger role in energy saving business ,2014-04-23
Apple  Google agree to settle antitrust lawsuit over hiring deals-filing ,2014-04-24
Apple  Google agree to settle lawsuit alleging hiring conspiracy ,2014-04-24
Exclusive: Apple  Google agree to pay over $300 million to settle conspiracy lawsuit ,2014-04-24
EXCLUSIVE-Apple  Google agree to pay over $300 mln to settle conspiracy lawsuit ,2014-04-24
Google executive Gundotra leaving company ,2014-04-24
Google social networking boss Gundotra leaving company ,2014-04-24
PRESS DIGEST- New York Times business news - April 24 ,2014-04-24
UPDATE 1-Big tech companies offer millions after Heartbleed crisis ,2014-04-24
UPDATE 2-Google social networking boss Gundotra leaving company ,2014-04-24
Exclusive: Apple  Google to pay $324 million to settle conspiracy lawsuit ,2014-04-25
UPDATE 2-U.S. appeals court revives Apple patent lawsuit against Google ,2014-04-25
U.S. appeals court revives an Apple patent lawsuit against Google ,2014-04-25
U.S. appeals court revives Apple patent lawsuit against Google ,2014-04-25
Google says self-driving car tests now focused on city driving ,2014-04-28
Google says self-driving car tests now focused on city driving ,2014-04-28
Microsoft raises cloud pitch  targets Dropbox  Box ,2014-04-29
UPDATE 2-Apple  Samsung make final pitches to U.S. jury in patent trial ,2014-04-29
Facebook launches mobile ad network to vie with Google  Twitter ,2014-04-30
Facebook lets users limit data shared with apps ,2014-04-30
Success brings sanctions for Putin's judo partner ,2014-04-30
Success brings sanctions for Putin's judo partner ,2014-04-30
RPT-Success brings sanctions for Putin's judo partner ,2014-05-01
UPDATE 2-Lazard profit doubles as global M&A volumes soar ,2014-05-01
Activists sue San Francisco over controversial tech bus program ,2014-05-02
Activists sue San Francisco over controversial tech bus program ,2014-05-02
Google faces antitrust lawsuit on U.S. mobile internet search ,2014-05-02
Google faces antitrust lawsuit on US mobile internet search ,2014-05-02
UPDATE 1-Google faces antitrust lawsuit on US mobile internet search ,2014-05-02
Activists sue San Francisco over controversial tech bus program ,2014-05-03
HP to invest over $1 billion in open-source cloud computing ,2014-05-07
HP to invest over $1 bln in open-source cloud computing ,2014-05-07
Tech firms write to U.S. FCC to oppose 'net neutrality' plan ,2014-05-07
Tech companies urge U.S. FCC to scrap 'net neutrality' plan ,2014-05-08
As big ad deal falls apart  firms start thinking small ,2014-05-11
Plaintiff in tech hiring suit asks judge to reject settlement ,2014-05-12
Plaintiff in tech hiring suit asks judge to reject settlement ,2014-05-12
CORRECTED-UPDATE 2-Google gets take-down requests after European court ruling -source ,2014-05-14
Google gets take-down requests after European court ruling: source ,2014-05-14
Google gets take-down requests after European court ruling-source ,2014-05-14
Google Glass goes back on sale in U.S. but still in beta ,2014-05-14
Google hopes test drives steer Americans to embrace its robot cars ,2014-05-14
Google hopes test drives steer Americans to embrace its robot cars ,2014-05-14
EU's Almunia sees Google antitrust decision after summer break ,2014-05-15
Major U.S. hedge funds sold 'momentum' Internet names in 1st qtr ,2014-05-15
Apple  Google agree to settle smartphone patent litigation ,2014-05-16
Apple  Google settle smartphone patent litigation ,2014-05-16
UPDATE 1-Apple  Google settle smartphone patent litigation ,2014-05-16
Apple  Google settle smartphone patent litigation ,2014-05-17
EU President hopeful Schulz urges checks on Google's power ,2014-05-17
Italy investigates mobile app practices at Apple  Google  Amazon ,2014-05-17
Italy investigates mobile app practices at Apple  Google  Amazon ,2014-05-17
UPDATE 2-Apple  Google settle smartphone patent litigation ,2014-05-17
BRIEF-Mobile company divide announces acquisition by Google Inc ,2014-05-19
Google acquires mobile service company Divide ,2014-05-19
Google acquires mobile service company Divide ,2014-05-19
Google said to be in talks to buy streaming-video site Twitch -WSJ ,2014-05-19
RPT-Google said to be in talks to buy streaming-video site Twitch -WSJ ,2014-05-19
UPDATE 1-Google's YouTube to buy streaming-video site Twitch for $1 bln - Variety ,2014-05-19
Recall by Google's Nest reveals 440 000 fire alarms shipped in U.S. ,2014-05-21
Google plans to offer Wi-Fi access equipment to businesses -report ,2014-05-22
Google developing tablet with advanced vision capabilities - WSJ ,2014-05-23
Google developing tablet with advanced vision capabilities - WSJ ,2014-05-23
UPDATE 1-Apple  Google  Intel  Adobe to pay $325 mln to settle hiring lawsuit ,2014-05-23
Google building self-driving cars with no driver seat  steering wheels ,2014-05-28
Google building self-driving cars with no driver seat  steering wheels ,2014-05-28
Google building self-driving cars with no driver seat  steering wheels ,2014-05-28
Google releases workforce demographics  vows to increase diversity ,2014-05-29
Google releases workforce demographics  vows to increase diversity ,2014-05-29
Sequoia Capital says raises $530 million India-focused fund ,2014-05-29
Sequoia Capital says raises $530 mln India-focused fund ,2014-05-29
Taiwan's Acer launches cloud computing drive in shift from PC reliance ,2014-05-29
Taiwan's Acer launches cloud computing drive in shift from PC reliance ,2014-05-29
UPDATE 1-Taiwan's Acer launches cloud computing drive in shift from PC reliance ,2014-05-29
Google in quandary over how to uphold EU privacy ruling ,2014-05-30
Google in quandary over how to uphold EU privacy ruling ,2014-05-30
Google makes webform for removal of search results after European ruling ,2014-05-30
Google takes steps to comply with EU's 'right to be forgotten' ruling ,2014-05-30
"UPDATE 3-Google takes steps to comply with EU's ""right to be forgotten"" ruling ",2014-05-30
China disrupts Google services ahead of Tiananmen anniversary ,2014-06-02
Dow  S&P end at records; Apple  Google drag on Nasdaq ,2014-06-02
Fidelity Contrafund cuts Yahoo stake by 41 percent this year ,2014-06-02
Samsung Electronics to launch first Tizen-based smartphone in Q3 ,2014-06-02
Samsung to launch first Tizen-based smartphone ,2014-06-02
US STOCKS-Dow  S&P 500 erase losses after ISM correction ,2014-06-02
US STOCKS-Dow  S&P end at records; Apple  Google drag on Nasdaq ,2014-06-02
US STOCKS-Wall St dips after manufacturing data  Google falls ,2014-06-02
How far will EU citizens' 'right to be forgotten' extend? ,2014-06-05
Silicon Valley's ageist culture is bad for workers - and business ,2014-06-05
Europe to force Google  Facebook to abide by EU privacy rules ,2014-06-06
EU says firms like Google and Facebook must meet privacy rules ,2014-06-06
Deals of the day- Mergers and acquisitions ,2014-06-10
Google to buy satellite company Skybox Imaging for $500 million ,2014-06-10
Google to buy satellite company Skybox Imaging for $500 million ,2014-06-10
UPDATE 1-Google to buy satellite company Skybox Imaging for $500 mln ,2014-06-10
India's Freshdesk raises $31 million in private equity funding ,2014-06-12
Startup launches 'first wearable health record' for Google Glass ,2014-06-12
Startup launches 'first wearable health record' for Google Glass ,2014-06-12
Google developing health data service: report ,2014-06-13
Google developing health data service -report ,2014-06-13
In China  LinkedIn must beat local rivals  win over 'loser' workforce to avoid Google syndrome ,2014-06-15
In China  LinkedIn must beat local rivals  win over 'loser' workforce to avoid Google syndrome ,2014-06-15
Dutch plan for self-driving trucks within five years ,2014-06-16
Green managers stuff funds with Apple after environmental reforms ,2014-06-17
YouTube to launch paid music service ,2014-06-17
YouTube to launch paid music service ,2014-06-17
YouTube to launch paid music service ,2014-06-17
U.S. bill on email privacy gathers majority support in the House ,2014-06-18
Google doodle goes international as World Cup inspires ,2014-06-19
INSIGHT-Power of Microsoft's Bing an open question in search industry ,2014-06-19
Judge says concerned about Apple  Google hiring settlement ,2014-06-19
Judge says concerned about Apple  Google hiring settlement ,2014-06-19
Soccer-Google doodle goes international as World Cup inspires ,2014-06-19
UPDATE 2-Judge says concerned about Apple  Google hiring settlement ,2014-06-19
U.S. court rejects Gemalto's Android patent lawsuit ,2014-06-20
Google considering investment in new subsea cable - WSJ ,2014-06-21
Google considering investment in new subsea cable -WSJ ,2014-06-21
Google's Nest to buy Dropcam for $555 mln -report ,2014-06-21
UPDATE 1-Google's Nest to buy Dropcam for $555 mln -report ,2014-06-21
Google's Nest to buy Dropcam for $555 million: report ,2014-06-22
Apple  Google  Samsung vie to bring health apps to wearables ,2014-06-23
Google considering investment in new subsea cable: WSJ ,2014-06-23
INSIGHT-Apple  Google  Samsung vie to bring health apps to wearables ,2014-06-23
INSIGHT-RPT-Apple  Google  Samsung vie to bring health apps to wearables ,2014-06-23
Google's Nest opens doors to third-party apps ,2014-06-24
Google's Nest opens doors to third-party apps ,2014-06-24
U.S. watchdog says Google's Skybox deal raises commodity trade concern ,2014-06-24
Google says first cars running Android Auto software to roll out this year ,2014-06-25
Google sets sights beyond smartphones at annual developer conference ,2014-06-25
Google sets sights on TVs  cars and watches  beyond mere smartphones ,2014-06-25
Google to unveil new television set-top box on Wednesday: WSJ ,2014-06-25
Google to unveil new television set-top box on Wednesday - WSJ ,2014-06-25
Google unveils 'Fit' health  fitness tracking platform ,2014-06-25
"Google unveils ""Fit"" health  fitness tracking platform ",2014-06-25
UPDATE 2-Google sets sights on TVs  cars and watches  beyond mere smartphones ,2014-06-25
Google removes first search results after EU ruling ,2014-06-26
Independent music labels want EU to intervene in YouTube row ,2014-06-26
Independent music labels want EU to intervene in YouTube row ,2014-06-26
UPDATE 1-Google removes first search results after EU ruling ,2014-06-26
Kleiner Perkins files to raise $1.2 billion in new venture funds ,2014-06-27
Tech threat a warning for fund managers to step up ,2014-06-27
CORRECTED-Kleiner Perkins files to raise $1.2 bln in new venture funds ,2014-06-28
Google execs visit Cuba for first time to promote open Internet ,2014-06-28
Google execs visit Cuba for first time to promote open Internet ,2014-06-28
Kleiner Perkins files to raise $1.2 billion in new venture funds ,2014-06-28
UPDATE 1-Kleiner Perkins files to raise $1.2 bln in new venture funds ,2014-06-28
Google executives visit Cuba for first time to promote open Internet ,2014-06-29
EU's Almunia says could probe Google's YouTube dominance ,2014-06-30
EU's Almunia says could probe Google's YouTube dominance ,2014-06-30
Google  Detroit diverge on road map for self-driving cars ,2014-06-30
Google to shut down social networking service Orkut in September ,2014-06-30
INSIGHT-Google  Detroit diverge on road map for self-driving cars ,2014-06-30
INSIGHT-RPT-Google  Detroit diverge on road map for self-driving cars ,2014-06-30
U.S. top court rejects Google bid to drop Street View privacy case ,2014-06-30
COLUMN-Which U.S. tech stocks are the best bargains now? ,2014-07-01
Google buys music streaming service Songza ,2014-07-01
Google buys music streaming service Songza ,2014-07-01
Which U.S. tech stocks are the best bargains now? ,2014-07-01
Goldman says client data leaked  wants Google to delete email ,2014-07-02
Intelligent cars draw investors to tech stocks ,2014-07-02
Intelligent cars draw investors to tech stocks ,2014-07-02
Ex-Merrill CEO says he has 'no knowledge' of Google search wipe ,2014-07-03
Google restores some news article links suppressed post EU order-FT ,2014-07-03
Google reverses decision to delete British newspaper links ,2014-07-03
UPDATE 1-Goldman says Google has blocked email with leaked client data ,2014-07-03
UPDATE 1-Google reverses decision to delete British newspaper links ,2014-07-03
UPDATE 1-HTC's profit surge slightly beats forecasts ,2014-07-03
After beating Google  Korea's Naver goes global with messaging app Line ,2014-07-06
After beating Google  Korea's Naver goes global with messaging app Line ,2014-07-06
Google rates Internet service providers' video streaming quality ,2014-07-07
NASA to send 3D Google smartphones for robots to space station ,2014-07-07
NASA to send 3D Google smartphones for robots to space station ,2014-07-07
Twitter appoints Katie Stanton global media chief -source ,2014-07-07
Twitter appoints Katie Stanton global media chief: source ,2014-07-07
UPDATE 1-Zynga names Google executive to board of directors ,2014-07-09
Zynga names Google executive to board of directors ,2014-07-09
Zynga names Google executive to board of directors ,2014-07-09
Access to Google services within China returns ,2014-07-10
Access to Google services within China returns ,2014-07-10
Woman charged with manslaughter in Google exec's heroin death ,2014-07-10
Woman charged with manslaughter in Google exec's heroin death ,2014-07-10
After short revival  Google service disruptions in China return ,2014-07-11
After short revival  Google service disruptions in China return ,2014-07-11
Google seeks to dismiss U.S. antitrust lawsuit over Android ,2014-07-11
Google seeks to dismiss U.S. antitrust lawsuit over Android ,2014-07-11
China's Xiaomi to invest in India  launches budget smartphones ,2014-07-15
Ex-Ford chief Mulally joins Google's board ,2014-07-15
Ex-Ford chief Mulally joins Google's board ,2014-07-15
Google's Nest launches network technology for connected home ,2014-07-15
Google's Nest launches network technology for connected home ,2014-07-15
Novartis and Google to develop 'smart' contact lens ,2014-07-15
"Novartis hopes to commercialise ""smart lens"" within 5 years ",2014-07-15
"Novartis to license Google ""smart lens"" technology for Alcon ",2014-07-15
UPDATE 1-Google's Nest launches network technology for connected home ,2014-07-15
UPDATE 3-Novartis and Google to develop 'smart' contact lens ,2014-07-15
Accused prostitute pleads not guilty in heroin death of Google executive ,2014-07-16
Google Q2 revenue increases 22 percent ,2014-07-17
Google's business chief departs for SoftBank in latest leadership change ,2014-07-17
Nissan CEO says some car makers concerned over product control in Google cooperation ,2014-07-17
UPDATE 2-Google's business chief departs for SoftBank in latest leadership change ,2014-07-17
UPDATE 5-Microsoft to cut 18 000 jobs this year as it chops Nokia ,2014-07-17
US STOCKS-Wall St slides on Malaysian airliner crash news ,2014-07-17
Apple should do more to tackle in-app purchases problem -EU ,2014-07-18
Google seen best placed for growth as it transitions to mobile ,2014-07-18
Google seen best placed for growth as it transitions to mobile ,2014-07-18
Smartphone suit against Google plays into rivals' hands ,2014-07-18
UPDATE 1-Google seen best placed for growth as it transitions to mobile ,2014-07-18
UPDATE 1-U.S. judge OKs warrant for Google user's emails  stoking debate ,2014-07-18
U.S. judge OKs warrant for Google user's emails  stoking debate ,2014-07-18
US STOCKS-Wall St bounces after sell-off; Google climbs ,2014-07-18
US STOCKS-Wall St rebounds after Thursday drop; Google lifts S&P ,2014-07-18
US STOCKS-Wall St rebounds from selloff; indexes up for the week ,2014-07-18
Italy gives Google 18 months to change data use practices ,2014-07-21
Italy gives Google 18 months to change data use practices ,2014-07-21
EU antitrust regulators likely to step up Google probes: WSJ ,2014-07-22
Google must face class action over kids' in-apps purchases ,2014-07-22
Google must face class action over kids' in-apps purchases ,2014-07-22
Google must face U.S. privacy lawsuit over commingled user data ,2014-07-22
Google must face U.S. privacy lawsuit over commingled user data ,2014-07-22
UPDATE 2-EU antitrust regulators likely to step up Google probes -WSJ ,2014-07-22
CORRECTED-UPDATE 2-EU antitrust regulators likely to step up Google probes -WSJ ,2014-07-23
EU antitrust regulators likely to step up Google probes: WSJ ,2014-07-23
Google under fire from regulators on EU privacy ruling ,2014-07-24
Google under fire from regulators over response to EU privacy ruling ,2014-07-24
UPDATE 2-Google under fire from regulators on EU privacy ruling ,2014-07-24
Europe debates how far to push 'right to be forgotten' ,2014-07-25
"Europe debates how far to push ""right to be forgotten"" ",2014-07-25
UPDATE 1-Amazon's spending spree raises margin concerns ,2014-07-25
UPDATE 3-FBI investigates Ford engineer after listening devices found ,2014-07-25
European regulators training sights on Google's mobile software ,2014-07-30
Factbox: Google under European regulatory spotlight ,2014-07-30
INSIGHT-European regulators training sights on Google's mobile software ,2014-07-30
RPT-INSIGHT-European regulators training sights on Google's mobile software ,2014-07-31
Smartphone management flaws puts users at risk  researchers say ,2014-07-31
Google pulls 'Bomb Gaza' game from app store after backlash ,2014-08-04
COLUMN-The dangers of deputizing Google to bust child pornographers ,2014-08-06
Hong Kong court rules tycoon can sue Google for defamation ,2014-08-06
Hong Kong court rules tycoon can sue Google for defamation ,2014-08-06
Israel's Perion lowers 2014 outlook  looks to shift to mobile ,2014-08-06
Google to reward secure websites with better search ranking ,2014-08-07
Google to reward secure websites with better search ranking ,2014-08-07
Google settles U.S. shareholder lawsuit over online drug ads ,2014-08-08
Google settles U.S. shareholder lawsuit over online drug ads ,2014-08-08
Judge rejects $324.5 mln settlement over Apple  Google hiring ,2014-08-08
UPDATE 1-Google settles U.S. shareholder lawsuit over online drug ads ,2014-08-08
UPDATE 3-Judge rejects $324.5 mln settlement over Apple  Google hiring ,2014-08-08
Yahoo to join Google to create spy-free email systems -WSJ ,2014-08-08
Yahoo to join Google to create spy-free email systems: WSJ ,2014-08-08
Google  Asian telecoms to build $300 million undersea cable to Japan ,2014-08-12
Google  Asian telecoms to build $300 mln undersea cable to Japan ,2014-08-12
American Apparel appoints Google executive Laura Lee to board ,2014-08-13
American Apparel appoints Google executive Laura Lee to board ,2014-08-13
UPDATE 1-Amazon.com takes on PayPal  Square with credit card reader ,2014-08-13
Samsung buys home-automation startup SmartThings ,2014-08-14
PRESS DIGEST- New York Times business news - Aug 15 ,2014-08-15
Vringo shares dive after court tosses patent claims ,2014-08-15
Google buys city-guide app maker JetPac ,2014-08-16
Look  no hands! Test driving a Google car ,2014-08-17
Look  no hands! Test driving a Google car ,2014-08-17
RPT-Look  no hands! Test driving a Google car ,2014-08-17
Tech investor gets five towns to join social-health experiment ,2014-08-18
Google considering YouTube  Gmail accounts for kids - reports ,2014-08-19
Google considering YouTube  Gmail accounts for kids: reports ,2014-08-19
Marketing push  harsh northern winter spur record Florida tourism ,2014-08-19
INDIA PRESS-Google to mentor Indian companies-Times of India ,2014-08-20
UPDATE 1-Verizon denies it plans to open new app store ,2014-08-20
Verizon denies it plans to open new app store ,2014-08-20
Verizon in talks to launch new app store -industry website ,2014-08-20
Google wins victory in row with German publishers ,2014-08-22
China targets own operating system to take on likes of Microsoft  Google ,2014-08-24
Amazon in talks to buy live-streaming game site Twitch -report ,2014-08-25
India's Karbonn Mobiles expects to go public by 2016 ,2014-08-25
WRAPUP 1-Amazon snaps up live video startup Twitch for $970M cash ,2014-08-25
WRAPUP 3-Amazon snaps up live video startup Twitch for $970 million ,2014-08-25
Deals of the day-Mergers and acquisitions ,2014-08-26
Google buys video-processing service provider Zync Render ,2014-08-26
Google buys video-processing service provider Zync Render ,2014-08-26
Once 'Best in the West'  Israel's economy shows cracks ,2014-08-26
BRIEF-Google announces effort to use drones for delivery of goods ,2014-08-28
Google's Megan Smith considered top choice for U.S. technology chief -Bloomberg ,2014-08-28
Google's Megan Smith considered top choice for U.S. technology chief: Bloomberg ,2014-08-28
Google tests airborne drones to deliver goods ,2014-08-28
Spliced Lula video annoys ruling party in Brazil election ,2014-08-28
Spliced Lula video annoys ruling party in Brazil election ,2014-08-28
UPDATE 1-Google tests airborne drones to deliver goods ,2014-08-29
UPDATE 1-Spliced Lula video annoys ruling party in Brazil election ,2014-08-29
AbbVie  Calico forge deal against age-related diseases ,2014-09-03
Apple  Google resume talks with tech workers in hiring lawsuit: filing ,2014-09-03
Apple  Google resume talks with tech workers in hiring lawsuit -filing ,2014-09-03
Google's Calico  AbbVie forge deal against diseases of aging ,2014-09-03
Google starts quantum computing research project ,2014-09-03
Google starts quantum computing research project ,2014-09-03
India's smartphone wars: Google's Android One adds to Samsung's worries ,2014-09-03
UPDATE 1-Apple  Google resume talks with tech workers in hiring lawsuit -filing ,2014-09-03
UPDATE 2-Google's Calico  AbbVie forge deal against diseases of aging ,2014-09-03
AirBnB partners with Nest to equip some homes with thermostats ,2014-09-04
AirBnB partners with Nest to equip some homes with thermostats ,2014-09-04
Google to refund $19 million in kids' in-app purchase case: U.S ,2014-09-04
Google to refund $19 million in kids' in-app purchase case -U.S. ,2014-09-04
Microsoft  publishers try to stop 'catastrophic' Google EU deal ,2014-09-04
Microsoft  publishers try to stop 'catastrophic' Google EU deal ,2014-09-04
RPT-Google to refund $19 million in kids' in-app purchase case -U.S. ,2014-09-04
UPDATE 2-Google to refund $19 million in kids' in-app purchase case -U.S. ,2014-09-04
UPDATE 2-Microsoft  publishers try to stop 'catastrophic' Google EU deal ,2014-09-04
Apple  Google appeal rejection of $324.5 mln settlement in hiring lawsuit ,2014-09-05
Apple  Google appeal rejection of $325 million hiring settlement ,2014-09-05
UPDATE 2-Apple  Google appeal rejection of $325 mln hiring settlement ,2014-09-05
Carmakers must respect drivers who are leery of new tech features: Bill Ford ,2014-09-08
Carmakers must respect drivers who are leery of new tech features -Bill Ford ,2014-09-08
Google hosts meetings across Europe on privacy rights ,2014-09-08
Google hosts meetings across Europe on privacy rights ,2014-09-08
Google-appointed panel kicks off tour of Europe to debate privacy rights ,2014-09-09
Google-appointed panel kicks off tour of Europe to debate privacy rights ,2014-09-09
Deals of the day- Mergers and acquisitions ,2014-09-10
EU's Almunia says won't finish Google probe before end-October ,2014-09-10
EU's Almunia says won't finish Google probe before end-October ,2014-09-10
Google buys high-tech spoon maker  expands healthcare focus ,2014-09-10
Google buys high-tech spoon maker  expands healthcare focus ,2014-09-10
Ireland appoints data protection chief with corporate background ,2014-09-10
REFILE-UPDATE 1-Danish reformer gets EU antitrust stick; German to police the Internet ,2014-09-10
UPDATE 1-EU's Almunia says won't finish Google probe before end-October ,2014-09-10
U.S. court revives Microsoft co-founder's patent suit vs tech companies ,2014-09-10
Deals of the day- Mergers and acquisitions ,2014-09-12
EBay shares backtrack after it dismisses talk of Google stake ,2014-09-12
Ebay stock jumps; traders cite rumor of Google interest ,2014-09-12
EU's Almunia denies decision on Google was postponed to appease lobbyists ,2014-09-12
EU's Almunia denies decision on Google was postponed to appease lobbyists ,2014-09-12
UPDATE 1-EBay shares backtrack after it dismisses talk of Google stake ,2014-09-12
US STOCKS-EBay pares sharp gain  dismisses Google stake talk ,2014-09-12
US STOCKS-Wall St falls in afternoon; set to snap 5 weeks of gains ,2014-09-12
US STOCKS-Wall St slips at midday; energy a drag ,2014-09-12
Google launches $105 Android One; eyes low-price smartphone boom ,2014-09-15
Google launches Android One  phones to be priced at around $105 ,2014-09-15
Governments pressure Google for more user information ,2014-09-15
Governments pressure Google for more user information ,2014-09-15
Second actor sues Google over 'Innocence of Muslims' movie trailer ,2014-09-15
Second actor sues Google over 'Innocence of Muslims' movie trailer ,2014-09-15
UPDATE 2-Google launches $105 Android One; eyes low-price smartphone boom ,2014-09-15
New global plans unveiled to crack down on corporate tax avoidance ,2014-09-16
OECD unveils proposals to curb corporate tax avoidance ,2014-09-16
UPDATE 1-OECD unveils proposals to curb corporate tax avoidance ,2014-09-16
"EU regulators preparing guidelines for ""right to be forgotten"" complaints ",2014-09-17
Alibaba cash could fund small spending spree at Yahoo ,2014-09-18
EU regulators agree on guidelines for 'right to be forgotten' complaints ,2014-09-18
Google  Mercedes  Audi get California permits for self-driving cars ,2014-09-18
"UPDATE 1-EU regulators agree on guidelines for ""right to be forgotten"" complaints ",2014-09-18
UPDATE 1-Google  Mercedes  Audi get California permits for self-driving cars ,2014-09-18
INDIA PRESS-Google earmarks 1 bln rupees for Android One campaign in India - Economic Times ,2014-09-19
Google selects HTC for upcoming Nexus tablet: WSJ ,2014-09-22
Google selects HTC for upcoming Nexus tablet - WSJ ,2014-09-22
INDIA PRESS-Sterlite Tech working on Google Fibre project clone-Economic Times ,2014-09-22
REFILE-INDIA PRESS-Google in talks with Airtel to usher in carrier billing - Economic Times ,2014-09-22
UPDATE 1-Google selects HTC for upcoming Nexus tablet - WSJ ,2014-09-22
EU's Almunia says may probe Google's non-search services ,2014-09-23
EU's Almunia says may probe Google's non-search services ,2014-09-23
Google to build 600 million euro data center in the Netherlands ,2014-09-23
Google to build 600 mln euro data centre in the Netherlands ,2014-09-23
Driving while texting with Google Glass as distracting as phone -study ,2014-09-25
Driving while texting with Google Glass as distracting as phone: study ,2014-09-25
EU privacy watchdogs give Google guidelines to change privacy practices ,2014-09-25
Google fires back at News Corp; defends search  piracy practices ,2014-09-25
Google fires back at News Corp; defends search  piracy practices ,2014-09-25
INDIA PRESS-GroupM  Google join hands to launch festive sales online - Economic Times ,2014-09-25
Driving while texting with Google Glass as distracting as phone: study ,2014-09-26
EU privacy watchdogs give Google guidelines to change privacy practices ,2014-09-26
REFILE-EU privacy watchdogs give Google guidelines to change privacy practices ,2014-09-26
UPDATE 1-Driving while texting with Google Glass as distracting as phone -study ,2014-09-26
UPDATE 3-Hackers exploit 'Shellshock' bug with worms in early attacks ,2014-09-26
Canada's TV watchdog to ignore Netflix  Google after data denial ,2014-09-29
Canada's TV watchdog to ignore Netflix  Google after data denial ,2014-09-29
EU telecoms nominee stands up for net neutrality ,2014-09-29
EU telecoms nominee stands up for net neutrality ,2014-09-29
Taxes  fees: the worldwide battle between utilities and solar ,2014-09-29
German privacy watchdog tells Google to restrict use of data ,2014-09-30
German privacy watchdog tells Google to restrict use of data ,2014-09-30
Google searches for right note in online music business ,2014-09-30
Google searches for right note in online music business ,2014-09-30
U.S. attorney general criticizes Apple  Google data encryption ,2014-09-30
U.S. attorney general criticizes Apple  Google data encryption ,2014-09-30
Cyberark listing puts Israeli venture capital fund in the spotlight ,2014-10-01
CORRECTED-Dubai detectives to get Google Glass to fight crime ,2014-10-02
Dubai detectives to get Google Glass to fight crime ,2014-10-02
Ex-Googler leads Softbank invasion of Hollywood ,2014-10-02
Ex-Googler leads Softbank invasion of Hollywood ,2014-10-02
Google threatened with lawsuit over leaked celebrity photos: NY Post ,2014-10-02
Google threatened with lawsuit over leaked celebrity photos-reports ,2014-10-02
